REGION,TECHNOLOGY,TIMESLICE,YEAR,VALUE
ISRAEL,PWR_Wind_Onshore,SUMMER_DAY,2015,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_NIGHT,2015,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_DAY,2015,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_NIGHT,2015,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_DAY,2015,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_NIGHT,2015,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_DAY,2016,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_NIGHT,2016,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_DAY,2016,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_NIGHT,2016,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_DAY,2016,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_NIGHT,2016,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_DAY,2017,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_NIGHT,2017,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_DAY,2017,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_NIGHT,2017,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_DAY,2017,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_NIGHT,2017,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_DAY,2018,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_NIGHT,2018,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_DAY,2018,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_NIGHT,2018,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_DAY,2018,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_NIGHT,2018,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_DAY,2019,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_NIGHT,2019,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_DAY,2019,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_NIGHT,2019,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_DAY,2019,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_NIGHT,2019,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_DAY,2020,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_NIGHT,2020,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_DAY,2020,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_NIGHT,2020,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_DAY,2020,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_NIGHT,2020,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_DAY,2021,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_NIGHT,2021,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_DAY,2021,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_NIGHT,2021,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_DAY,2021,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_NIGHT,2021,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_DAY,2022,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_NIGHT,2022,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_DAY,2022,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_NIGHT,2022,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_DAY,2022,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_NIGHT,2022,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_DAY,2023,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_NIGHT,2023,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_DAY,2023,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_NIGHT,2023,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_DAY,2023,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_NIGHT,2023,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_DAY,2024,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_NIGHT,2024,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_DAY,2024,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_NIGHT,2024,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_DAY,2024,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_NIGHT,2024,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_DAY,2025,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_NIGHT,2025,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_DAY,2025,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_NIGHT,2025,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_DAY,2025,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_NIGHT,2025,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_DAY,2026,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_NIGHT,2026,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_DAY,2026,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_NIGHT,2026,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_DAY,2026,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_NIGHT,2026,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_DAY,2027,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_NIGHT,2027,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_DAY,2027,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_NIGHT,2027,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_DAY,2027,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_NIGHT,2027,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_DAY,2028,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_NIGHT,2028,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_DAY,2028,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_NIGHT,2028,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_DAY,2028,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_NIGHT,2028,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_DAY,2029,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_NIGHT,2029,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_DAY,2029,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_NIGHT,2029,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_DAY,2029,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_NIGHT,2029,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_DAY,2030,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_NIGHT,2030,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_DAY,2030,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_NIGHT,2030,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_DAY,2030,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_NIGHT,2030,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_DAY,2031,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_NIGHT,2031,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_DAY,2031,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_NIGHT,2031,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_DAY,2031,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_NIGHT,2031,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_DAY,2032,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_NIGHT,2032,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_DAY,2032,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_NIGHT,2032,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_DAY,2032,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_NIGHT,2032,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_DAY,2033,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_NIGHT,2033,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_DAY,2033,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_NIGHT,2033,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_DAY,2033,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_NIGHT,2033,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_DAY,2034,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_NIGHT,2034,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_DAY,2034,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_NIGHT,2034,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_DAY,2034,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_NIGHT,2034,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_DAY,2035,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_NIGHT,2035,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_DAY,2035,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_NIGHT,2035,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_DAY,2035,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_NIGHT,2035,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_DAY,2036,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_NIGHT,2036,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_DAY,2036,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_NIGHT,2036,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_DAY,2036,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_NIGHT,2036,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_DAY,2037,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_NIGHT,2037,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_DAY,2037,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_NIGHT,2037,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_DAY,2037,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_NIGHT,2037,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_DAY,2038,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_NIGHT,2038,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_DAY,2038,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_NIGHT,2038,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_DAY,2038,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_NIGHT,2038,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_DAY,2039,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_NIGHT,2039,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_DAY,2039,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_NIGHT,2039,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_DAY,2039,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_NIGHT,2039,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_DAY,2040,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_NIGHT,2040,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_DAY,2040,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_NIGHT,2040,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_DAY,2040,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_NIGHT,2040,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_DAY,2041,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_NIGHT,2041,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_DAY,2041,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_NIGHT,2041,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_DAY,2041,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_NIGHT,2041,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_DAY,2042,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_NIGHT,2042,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_DAY,2042,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_NIGHT,2042,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_DAY,2042,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_NIGHT,2042,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_DAY,2043,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_NIGHT,2043,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_DAY,2043,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_NIGHT,2043,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_DAY,2043,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_NIGHT,2043,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_DAY,2044,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_NIGHT,2044,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_DAY,2044,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_NIGHT,2044,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_DAY,2044,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_NIGHT,2044,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_DAY,2045,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_NIGHT,2045,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_DAY,2045,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_NIGHT,2045,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_DAY,2045,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_NIGHT,2045,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_DAY,2046,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_NIGHT,2046,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_DAY,2046,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_NIGHT,2046,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_DAY,2046,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_NIGHT,2046,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_DAY,2047,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_NIGHT,2047,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_DAY,2047,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_NIGHT,2047,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_DAY,2047,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_NIGHT,2047,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_DAY,2048,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_NIGHT,2048,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_DAY,2048,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_NIGHT,2048,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_DAY,2048,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_NIGHT,2048,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_DAY,2049,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_NIGHT,2049,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_DAY,2049,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_NIGHT,2049,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_DAY,2049,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_NIGHT,2049,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_DAY,2050,0.25
ISRAEL,PWR_Wind_Onshore,SUMMER_NIGHT,2050,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_DAY,2050,0.25
ISRAEL,PWR_Wind_Onshore,WINTER_NIGHT,2050,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_DAY,2050,0.25
ISRAEL,PWR_Wind_Onshore,INTERMEDIATE_NIGHT,2050,0.25
ISRAEL,PWR_CSP_Storage,SUMMER_DAY,2015,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_NIGHT,2015,0.45
ISRAEL,PWR_CSP_Storage,WINTER_DAY,2015,0.45
ISRAEL,PWR_CSP_Storage,WINTER_NIGHT,2015,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_DAY,2015,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_NIGHT,2015,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_DAY,2016,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_NIGHT,2016,0.45
ISRAEL,PWR_CSP_Storage,WINTER_DAY,2016,0.45
ISRAEL,PWR_CSP_Storage,WINTER_NIGHT,2016,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_DAY,2016,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_NIGHT,2016,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_DAY,2017,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_NIGHT,2017,0.45
ISRAEL,PWR_CSP_Storage,WINTER_DAY,2017,0.45
ISRAEL,PWR_CSP_Storage,WINTER_NIGHT,2017,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_DAY,2017,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_NIGHT,2017,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_DAY,2018,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_NIGHT,2018,0.45
ISRAEL,PWR_CSP_Storage,WINTER_DAY,2018,0.45
ISRAEL,PWR_CSP_Storage,WINTER_NIGHT,2018,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_DAY,2018,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_NIGHT,2018,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_DAY,2019,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_NIGHT,2019,0.45
ISRAEL,PWR_CSP_Storage,WINTER_DAY,2019,0.45
ISRAEL,PWR_CSP_Storage,WINTER_NIGHT,2019,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_DAY,2019,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_NIGHT,2019,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_DAY,2020,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_NIGHT,2020,0.45
ISRAEL,PWR_CSP_Storage,WINTER_DAY,2020,0.45
ISRAEL,PWR_CSP_Storage,WINTER_NIGHT,2020,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_DAY,2020,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_NIGHT,2020,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_DAY,2021,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_NIGHT,2021,0.45
ISRAEL,PWR_CSP_Storage,WINTER_DAY,2021,0.45
ISRAEL,PWR_CSP_Storage,WINTER_NIGHT,2021,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_DAY,2021,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_NIGHT,2021,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_DAY,2022,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_NIGHT,2022,0.45
ISRAEL,PWR_CSP_Storage,WINTER_DAY,2022,0.45
ISRAEL,PWR_CSP_Storage,WINTER_NIGHT,2022,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_DAY,2022,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_NIGHT,2022,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_DAY,2023,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_NIGHT,2023,0.45
ISRAEL,PWR_CSP_Storage,WINTER_DAY,2023,0.45
ISRAEL,PWR_CSP_Storage,WINTER_NIGHT,2023,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_DAY,2023,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_NIGHT,2023,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_DAY,2024,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_NIGHT,2024,0.45
ISRAEL,PWR_CSP_Storage,WINTER_DAY,2024,0.45
ISRAEL,PWR_CSP_Storage,WINTER_NIGHT,2024,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_DAY,2024,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_NIGHT,2024,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_DAY,2025,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_NIGHT,2025,0.45
ISRAEL,PWR_CSP_Storage,WINTER_DAY,2025,0.45
ISRAEL,PWR_CSP_Storage,WINTER_NIGHT,2025,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_DAY,2025,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_NIGHT,2025,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_DAY,2026,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_NIGHT,2026,0.45
ISRAEL,PWR_CSP_Storage,WINTER_DAY,2026,0.45
ISRAEL,PWR_CSP_Storage,WINTER_NIGHT,2026,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_DAY,2026,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_NIGHT,2026,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_DAY,2027,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_NIGHT,2027,0.45
ISRAEL,PWR_CSP_Storage,WINTER_DAY,2027,0.45
ISRAEL,PWR_CSP_Storage,WINTER_NIGHT,2027,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_DAY,2027,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_NIGHT,2027,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_DAY,2028,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_NIGHT,2028,0.45
ISRAEL,PWR_CSP_Storage,WINTER_DAY,2028,0.45
ISRAEL,PWR_CSP_Storage,WINTER_NIGHT,2028,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_DAY,2028,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_NIGHT,2028,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_DAY,2029,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_NIGHT,2029,0.45
ISRAEL,PWR_CSP_Storage,WINTER_DAY,2029,0.45
ISRAEL,PWR_CSP_Storage,WINTER_NIGHT,2029,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_DAY,2029,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_NIGHT,2029,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_DAY,2030,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_NIGHT,2030,0.45
ISRAEL,PWR_CSP_Storage,WINTER_DAY,2030,0.45
ISRAEL,PWR_CSP_Storage,WINTER_NIGHT,2030,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_DAY,2030,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_NIGHT,2030,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_DAY,2031,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_NIGHT,2031,0.45
ISRAEL,PWR_CSP_Storage,WINTER_DAY,2031,0.45
ISRAEL,PWR_CSP_Storage,WINTER_NIGHT,2031,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_DAY,2031,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_NIGHT,2031,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_DAY,2032,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_NIGHT,2032,0.45
ISRAEL,PWR_CSP_Storage,WINTER_DAY,2032,0.45
ISRAEL,PWR_CSP_Storage,WINTER_NIGHT,2032,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_DAY,2032,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_NIGHT,2032,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_DAY,2033,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_NIGHT,2033,0.45
ISRAEL,PWR_CSP_Storage,WINTER_DAY,2033,0.45
ISRAEL,PWR_CSP_Storage,WINTER_NIGHT,2033,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_DAY,2033,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_NIGHT,2033,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_DAY,2034,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_NIGHT,2034,0.45
ISRAEL,PWR_CSP_Storage,WINTER_DAY,2034,0.45
ISRAEL,PWR_CSP_Storage,WINTER_NIGHT,2034,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_DAY,2034,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_NIGHT,2034,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_DAY,2035,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_NIGHT,2035,0.45
ISRAEL,PWR_CSP_Storage,WINTER_DAY,2035,0.45
ISRAEL,PWR_CSP_Storage,WINTER_NIGHT,2035,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_DAY,2035,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_NIGHT,2035,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_DAY,2036,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_NIGHT,2036,0.45
ISRAEL,PWR_CSP_Storage,WINTER_DAY,2036,0.45
ISRAEL,PWR_CSP_Storage,WINTER_NIGHT,2036,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_DAY,2036,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_NIGHT,2036,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_DAY,2037,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_NIGHT,2037,0.45
ISRAEL,PWR_CSP_Storage,WINTER_DAY,2037,0.45
ISRAEL,PWR_CSP_Storage,WINTER_NIGHT,2037,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_DAY,2037,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_NIGHT,2037,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_DAY,2038,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_NIGHT,2038,0.45
ISRAEL,PWR_CSP_Storage,WINTER_DAY,2038,0.45
ISRAEL,PWR_CSP_Storage,WINTER_NIGHT,2038,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_DAY,2038,0.45
ISRAEL,PWR_CSP_Storage,INTERMEDIATE_NIGHT,2038,0.45
ISRAEL,PWR_CSP_Storage,SUMMER_DAY,2039,0.45
